Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
45.05,8.754,14500.41,192.2,0.0,69.0,495.0
29.212,7.878,14355.31,126.2,0.0,50.0,272.0
15.626,5.626,14398.68,68.4,0.0,0.0,93.0
37.047,5.368,14447.976,157.177,31.414,36.359,201.837
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
65.497,7.423,14450.391,277.666,67.315,77.911,387.507
81.225,7.43,14390.673,343.96,54.974,63.627,510.464
132.068,5.412,14219.85,558.2,296.0,14.0,459.0
131.302,5.18,14303.62,552.0,648.0,73.0,38.0
85.006,6.732,14494.33,352.0,0.0,68.0,93.0
58.488,2.848,14616.96,238.2,0.0,26.0,39.0
58.058,6.596,14541.8,240.0,0.0,0.0,95.0
53.424,3.332,14450.89,220.2,0.0,0.0,38.0
29.988,5.234,14548.79,124.8,0.0,0.0,95.0
59.246,6.62,14549.46,245.0,0.0,67.0,656.0
25.454,8.754,14527.86,107.4,0.0,69.0,94.0
21.48,5.75,14491.53,90.4,0.0,22.0,64.0
19.22,4.63,14451.24,80.4,0.0,0.0,67.0
97.174,4.408,14399.45,406.8,0.0,0.0,757.0
131.102,4.578,14348.58,545.8,0.0,8.0,1149.0
92.35,5.482,14333.82,385.2,0.0,74.0,1087.0
96.892,7.322,14361.4,404.2,0.0,68.0,1145.0
90.876,4.14,14336.31,380.8,0.0,21.0,1057.0
52.484,2.476,14402.47,221.4,0.0,0.0,545.0
64.778,8.188,14539.07,293.6,579.0,0.0,96.0
24.326,5.308,14645.99,106.0,0.0,36.0,40.0
96.354,7.614,14508.8,398.6,0.0,70.0,1174.0
93.83,6.184,14489.94,385.0,0.0,65.0,1168.0
87.358,6.204,14510.97,356.4,0.0,0.0,1171.0
85.764,2.812,14518.56,350.8,0.0,0.0,1114.0
58.176,6.442,14475.9,243.2,0.0,0.0,422.0
73.956,8.786,14341.53,312.8,0.0,56.0,95.0
110.96,10.056,14365.49,467.4,460.0,69.0,38.0
95.496,6.554,14452.3,397.4,539.0,23.0,97.0
76.364,3.794,14656.44,308.6,1.0,0.0,718.0
37.236,3.868,14740.31,151.6,0.0,0.0,160.0
34.92,7.328,14572.37,147.0,0.0,34.0,96.0
33.056,7.214,14530.59,137.4,0.0,70.0,39.0
34.23,7.432,14612.48,142.2,0.0,38.0,95.0
30.286,4.1,14626.91,124.6,0.0,0.0,39.0
32.478,4.166,14567.46,133.2,0.0,0.0,99.0
32.088,5.684,14598.59,133.2,0.0,20.0,65.0
107.366,8.014,14557.97,443.6,0.0,72.0,798.0
140.848,7.976,14360.33,587.8,0.0,64.0,1154.0
84.386,3.55,14331.97,350.8,0.0,0.0,1146.0
85.524,5.862,14400.52,354.6,0.0,0.0,1156.0
83.19,3.422,14578.0,337.0,0.0,0.0,1123.0
45.024,8.092,14639.3,187.6,0.0,60.0,423.0
35.386,10.668,14585.01,152.4,0.0,70.0,39.0
37.65,5.144,14495.78,154.6,0.0,22.0,98.0
40.41,2.854,14615.66,164.0,0.0,0.0,40.0
34.214,5.102,14494.18,143.2,0.0,0.0,98.0
31.396,6.11,14510.91,131.4,0.0,47.0,97.0
67.766,7.28,14531.5,281.0,0.0,70.0,458.0
104.212,15.01,14384.8,443.8,0.0,68.0,609.0
26.786,6.598,14408.98,114.8,0.0,68.0,38.0
27.09,8.874,14548.9,118.6,0.0,68.0,99.0
19.458,5.302,14571.71,79.8,0.0,0.0,40.0
43.566,3.848,14699.04,177.4,0.0,0.0,99.0
37.908,4.79,14619.56,156.8,0.0,0.0,98.0
25.604,8.35,14455.46,111.4,0.0,66.0,39.0
27.944,8.84,14473.45,116.8,0.0,68.0,98.0
41.678,6.418,14463.41,174.0,0.0,39.0,390.0
47.996,4.348,14403.09,199.6,0.0,0.0,538.0
17.266,3.146,14409.15,72.2,0.0,0.0,39.0
22.298,5.56,14509.54,94.4,0.0,9.0,96.0
97.712,9.022,14442.15,407.2,0.0,74.0,800.0
114.668,6.776,14400.08,476.2,0.0,68.0,1097.0
69.9,5.422,14457.09,289.0,0.0,5.0,896.0
18.186,3.574,14522.91,75.4,0.0,0.0,39.0
53.48,4.568,14393.54,224.0,0.0,0.0,575.0
134.694,7.44,14396.5,573.6,567.0,45.0,1159.0
106.55,7.228,14439.98,448.8,169.0,70.0,1162.0
102.292,11.956,14529.28,422.8,0.0,52.0,1116.0
76.968,8.766,14569.16,322.8,0.0,0.0,754.0
86.264,4.408,14441.48,355.8,0.0,0.0,654.0
63.66,4.832,14494.35,262.6,0.0,0.0,561.0
26.83,8.394,14470.64,114.8,0.0,65.0,98.0
48.842,11.836,14268.65,212.4,0.0,69.0,38.0
60.278,7.136,14424.77,250.4,0.0,58.0,99.0
65.356,3.67,14461.57,268.8,0.0,0.0,235.0
116.448,3.548,14259.92,490.2,482.0,0.0,630.0
50.96,4.722,14470.03,210.4,533.0,0.0,49.0
24.672,8.134,14571.08,104.2,1.0,64.0,86.0
25.536,9.342,14463.88,109.8,0.0,63.0,97.0
49.28,3.88,14462.68,204.8,0.0,0.0,39.0
27.988,4.376,14417.15,117.2,0.0,0.0,210.0
46.606,4.952,14419.62,194.2,0.0,0.0,511.0
26.16,9.144,14437.13,112.0,0.0,73.0,97.0
21.964,6.966,14431.27,92.0,0.0,68.0,39.0
91.022,4.672,14453.8,377.6,0.0,3.0,839.0
134.746,4.384,14347.49,565.0,0.0,0.0,1151.0
67.476,4.034,14354.44,281.6,0.0,0.0,724.0
27.032,8.924,14460.85,117.8,0.0,63.0,98.0
26.094,8.338,14444.79,114.4,0.0,69.0,38.0
59.262,6.386,14502.44,246.2,0.0,14.0,692.0
26.218,5.308,14550.29,111.6,0.0,0.0,39.0
75.738,5.752,14438.32,315.2,0.0,0.0,455.0
136.394,8.108,14440.95,566.6,407.0,55.0,1165.0
104.57,7.876,14478.12,431.4,96.0,69.0,1167.0
114.592,6.404,14384.12,477.6,434.0,49.0,1094.0
76.122,4.548,14434.41,315.2,0.0,0.0,743.0
65.362,4.302,14422.31,271.6,0.0,0.0,98.0
99.816,7.874,14402.82,416.0,59.0,10.0,174.0
299.734,12.816,14273.54,1273.0,2488.0,73.0,1090.0
160.096,12.928,14410.86,672.0,484.0,68.0,1151.0
96.236,8.522,14626.85,393.0,4.0,36.0,1190.0
63.818,5.572,14633.76,259.8,0.0,0.0,632.0
23.604,4.318,14607.37,97.6,0.0,0.0,97.0
25.424,4.73,14533.45,104.8,0.0,19.0,95.0
23.594,7.834,14583.38,102.0,0.0,72.0,39.0
26.622,9.754,14525.33,113.4,0.0,69.0,97.0
20.076,5.164,14539.64,84.0,0.0,7.0,39.0
21.658,4.822,14542.5,90.0,0.0,0.0,97.0
21.944,4.654,14531.64,90.8,0.0,0.0,96.0
51.132,8.686,14467.45,221.2,0.0,56.0,260.0
60.778,9.822,14497.5,255.6,0.0,69.0,618.0
167.17,9.826,14388.67,714.6,1114.0,538.0,815.0
165.684,13.678,14299.18,746.2,1029.0,0.0,1081.0
165.668,14.736,14575.59,729.4,1042.0,498.0,610.0
32.292,11.608,14600.66,141.8,5.0,21.0,95.0
51.472,10.264,14709.4,216.6,2.0,74.0,440.0
119.546,11.09,14588.14,492.8,425.0,70.0,1184.0
78.708,8.056,14568.17,332.6,513.0,145.0,345.0
28.848,7.468,14537.49,123.6,0.0,39.0,41.0
29.19,3.2,14533.19,122.8,0.0,0.0,96.0
72.262,9.568,14456.02,303.6,0.0,39.0,129.0
198.856,13.73,14222.34,841.6,8.0,638.0,731.0
158.35,5.852,14367.91,660.2,376.0,103.0,38.0
147.374,11.356,14452.34,614.2,486.0,96.0,100.0
74.474,7.686,14631.78,304.4,0.0,11.0,98.0
87.4,5.27,14578.61,357.6,0.0,0.0,631.0
48.198,2.952,14660.59,194.4,0.0,0.0,40.0
54.352,7.202,14512.64,222.8,0.0,51.0,98.0
55.312,9.812,14453.41,229.6,0.0,69.0,98.0
50.27,6.826,14380.6,207.2,0.0,54.0,38.0
49.998,4.544,14377.46,208.6,0.0,0.0,97.0
51.084,5.912,14444.27,211.4,0.0,0.0,100.0
119.324,6.178,14536.91,494.2,0.0,12.0,823.0
146.024,9.9,14360.3,609.2,0.0,73.0,1158.0
121.98,9.534,14265.6,511.0,0.0,67.0,1107.0
119.096,6.7,14370.3,495.0,0.0,30.0,1121.0
42.12,6.064,14601.54,174.6,0.0,0.0,159.0
108.702,17.226,14381.34,485.2,613.0,0.0,465.0
83.534,10.37,14386.62,358.2,96.0,45.0,484.0
34.856,7.746,14417.38,151.4,0.0,69.0,98.0
30.318,9.336,14590.68,134.2,0.0,68.0,96.0
24.08,4.44,14497.87,103.4,0.0,2.0,81.0
21.628,3.84,14559.5,91.8,0.0,0.0,56.0
41.864,8.558,14530.26,181.6,0.0,0.0,107.0
113.986,18.48,14326.5,482.0,0.0,67.0,753.0
179.166,7.518,14117.3,762.0,450.0,68.0,766.0
125.336,9.81,14314.85,527.8,180.0,26.0,138.0
80.704,4.312,14291.7,340.8,370.0,0.0,99.0
26.392,2.564,14512.09,110.2,0.0,0.0,38.0
29.288,9.214,14628.89,125.6,0.0,51.0,98.0
61.642,8.388,14469.93,258.2,0.0,69.0,671.0
20.478,5.842,14514.39,85.0,0.0,39.0,39.0
21.974,6.216,14553.27,93.0,0.0,0.0,95.0
21.796,4.634,14486.38,90.8,0.0,0.0,95.0
19.984,5.184,14494.38,83.2,0.0,35.0,38.0
26.088,9.606,14446.5,111.4,0.0,70.0,95.0
87.202,7.008,14278.16,369.0,0.0,44.0,795.0
103.858,4.74,14278.3,432.8,0.0,0.0,1098.0
95.994,5.49,14318.07,400.4,0.0,0.0,1169.0
110.572,5.694,14231.09,464.2,0.0,32.0,1093.0
111.156,9.68,14294.23,467.4,0.0,70.0,1143.0
101.616,6.158,14387.19,422.6,0.0,31.0,1153.0
95.946,4.938,14401.29,410.2,0.0,0.0,1097.0
120.564,7.216,14340.94,507.2,0.0,424.0,1145.0
88.91,12.668,14358.58,378.4,0.0,241.0,707.0
128.432,21.226,14281.84,556.0,0.0,1605.0,38.0
29.566,9.386,14434.6,129.0,0.0,36.0,97.0
39.244,5.584,14326.66,162.6,0.0,34.0,38.0
64.736,8.144,14260.98,273.6,0.0,30.0,96.0
124.508,15.32,14248.38,529.4,0.0,83.0,349.0
151.806,24.25,14362.43,638.8,0.0,79.0,757.0
109.208,12.422,14487.7,454.0,0.0,49.0,95.0
74.018,5.634,14641.29,301.6,0.0,10.0,65.0
55.616,5.174,14543.53,228.0,0.0,1.0,69.0
51.554,5.884,14392.53,212.0,0.0,20.0,96.0
29.856,9.138,14530.11,125.8,0.0,74.0,39.0
66.18,5.68,14533.09,272.0,0.0,5.0,814.0
22.502,4.64,14533.12,93.2,0.0,0.0,95.0
18.54,4.762,14574.84,76.8,0.0,0.0,39.0
26.562,9.992,14509.72,116.0,0.0,68.0,93.0
101.382,7.452,14463.11,423.0,0.0,22.0,791.0
138.924,4.704,14267.2,581.8,0.0,0.0,1138.0
82.002,1.566,14261.55,342.2,0.0,0.0,1076.0
93.514,8.61,14352.81,390.4,0.0,59.0,1147.0
47.78,3.628,14420.07,196.6,0.0,30.0,469.0
31.824,4.066,14410.28,139.6,3.0,0.0,38.0
54.05,3.822,14440.15,227.0,489.0,0.0,96.0
57.508,8.122,14490.57,246.4,524.0,52.0,55.0
24.708,6.872,14522.3,107.2,0.0,35.0,78.0
24.602,4.086,14586.98,103.8,0.0,0.0,95.0
65.852,4.724,14612.65,272.0,0.0,0.0,687.0
33.352,9.164,14568.91,144.8,0.0,57.0,94.0
60.45,8.57,14425.85,253.6,0.0,30.0,86.0
20.324,2.622,14386.07,85.2,0.0,0.0,48.0
22.678,4.864,14485.93,93.4,0.0,0.0,95.0
71.66,9.03,14493.0,297.8,0.0,64.0,39.0
104.068,5.226,14566.09,427.4,0.0,11.0,807.0
75.3,2.77,14655.28,306.2,0.0,0.0,40.0
39.132,5.242,14530.34,164.2,0.0,13.0,94.0
26.636,9.186,14584.27,117.4,0.0,55.0,94.0
18.634,3.182,14591.76,76.4,0.0,0.0,39.0
21.266,5.458,14504.23,89.4,0.0,0.0,92.0
21.398,6.356,14496.1,89.6,0.0,50.0,39.0
22.29,6.204,14493.1,94.6,0.0,21.0,94.0
105.254,6.594,14382.41,440.8,0.0,0.0,912.0
114.866,5.748,14469.28,474.6,0.0,7.0,1165.0
91.774,7.894,14459.03,378.8,0.0,60.0,1105.0
56.406,5.566,14527.5,233.6,0.0,0.0,674.0
27.788,6.804,14578.71,116.2,0.0,0.0,96.0
179.632,19.882,14385.86,780.2,1152.0,50.0,1070.0
139.56,10.58,14454.23,598.8,333.0,32.0,1121.0
95.3,6.684,14533.05,394.2,0.0,0.0,1173.0
91.074,4.094,14516.53,376.2,0.0,0.0,1169.0
88.27,6.526,14491.47,366.2,0.0,72.0,1070.0
25.69,6.808,14528.56,116.0,0.0,12.0,94.0
24.304,4.652,14478.82,107.6,1.0,0.0,98.0
98.156,14.564,14291.02,425.6,673.0,21.0,37.0
126.824,8.978,14337.69,533.6,0.0,56.0,484.0
160.028,8.33,14451.38,664.0,0.0,0.0,1162.0
124.958,3.29,14516.41,516.0,0.0,0.0,649.0
53.494,10.524,14692.23,224.0,0.0,55.0,95.0
45.804,7.51,14586.26,190.0,0.0,39.0,96.0
24.974,3.406,14476.19,102.4,0.0,0.0,39.0
22.256,5.292,14491.31,94.4,0.0,0.0,96.0
25.576,9.188,14440.83,110.6,0.0,64.0,96.0
19.05,4.468,14482.59,79.4,0.0,4.0,38.0
42.182,5.038,14488.38,177.0,0.0,0.0,439.0
39.844,6.99,14402.52,170.4,0.0,32.0,361.0
120.342,7.29,14458.8,501.8,0.0,42.0,748.0
123.56,4.29,14294.63,517.0,0.0,0.0,1141.0
87.312,5.626,14312.8,365.6,0.0,0.0,1145.0
92.512,8.526,14480.69,383.6,0.0,68.0,1165.0
39.844,5.362,14452.04,171.4,0.0,13.0,340.0
75.302,3.86,14422.97,313.6,0.0,0.0,926.0
83.994,6.61,14410.6,350.6,0.0,25.0,1061.0
41.488,10.646,14497.51,181.2,0.0,45.0,95.0
20.864,5.064,14568.86,92.0,0.0,0.0,41.0
31.952,8.356,14531.54,143.4,0.0,0.0,97.0
32.538,9.672,14554.13,140.2,0.0,68.0,97.0
61.894,4.988,14397.37,265.0,0.0,0.0,620.0
84.088,18.726,14300.79,365.0,0.0,30.0,96.0
141.162,18.48,14283.03,597.8,438.0,70.0,97.0
125.2,17.388,14422.04,523.6,241.0,70.0,91.0
106.762,12.258,14526.57,447.6,285.0,69.0,904.0
31.442,11.036,14712.92,137.2,0.0,69.0,99.0
28.296,9.442,14591.61,123.4,0.0,68.0,39.0
31.358,9.77,14429.18,137.2,0.0,68.0,95.0
29.746,9.596,14452.16,129.6,0.0,67.0,97.0
22.43,7.09,14373.31,96.0,0.0,67.0,38.0
26.016,9.046,14410.68,112.4,0.0,67.0,96.0
26.228,9.624,14445.36,113.4,0.0,67.0,97.0
22.53,7.418,14420.46,96.4,0.0,66.0,39.0
100.36,7.64,14289.93,421.0,0.0,66.0,918.0
122.544,8.368,14260.5,516.8,0.0,66.0,1137.0
95.386,8.418,14359.97,395.4,0.0,65.0,1152.0
44.916,8.224,14504.83,188.6,0.0,67.0,413.0
35.246,11.038,14390.36,167.8,0.0,66.0,69.0
28.076,10.634,14542.43,125.0,0.0,66.0,99.0
48.568,12.92,14627.72,207.2,0.0,66.0,303.0
99.212,18.744,14524.74,415.8,0.0,66.0,961.0
60.592,25.104,14405.11,271.6,0.0,66.0,164.0
122.072,19.726,14188.6,519.6,13.0,65.0,1223.0
105.02,8.87,14359.46,441.2,443.0,65.0,896.0
66.968,11.192,14379.93,290.6,503.0,66.0,168.0
113.338,5.856,14256.52,475.4,0.0,65.0,1000.0
109.654,10.104,14318.34,457.8,0.0,65.0,1229.0
98.976,7.444,14466.56,405.4,0.0,66.0,1106.0
105.196,9.304,14374.86,437.2,0.0,65.0,1222.0
58.426,7.634,14553.21,240.2,0.0,65.0,442.0
42.0,10.338,14582.07,176.2,0.0,66.0,168.0
50.986,10.668,14533.52,212.8,0.0,66.0,39.0
34.104,14.834,14402.72,150.6,0.0,65.0,166.0
26.604,12.782,14432.71,117.8,0.0,66.0,39.0
29.6,12.696,14433.53,130.0,0.0,65.0,38.0
33.218,14.606,14411.9,147.8,0.0,65.0,165.0
25.816,12.372,14427.41,115.6,0.0,65.0,38.0
31.238,11.31,14352.06,137.4,0.0,32.0,162.0
61.026,3.788,14388.61,252.6,0.0,0.0,689.0
37.718,5.396,14393.64,161.4,0.0,0.0,61.0
50.746,6.648,14389.51,218.4,0.0,0.0,163.0
83.108,4.146,14385.88,344.6,0.0,0.0,812.0
164.636,17.272,14296.35,714.6,730.0,0.0,1209.0
106.102,14.386,14494.9,446.4,52.0,0.0,1110.0
97.194,8.332,14535.34,398.2,0.0,0.0,1239.0
33.752,6.66,14624.08,138.4,0.0,0.0,210.0
42.17,13.932,14569.06,187.0,0.0,0.0,39.0
73.154,13.654,14436.89,313.0,0.0,0.0,164.0
99.178,7.56,14375.77,415.2,0.0,0.0,38.0
187.998,24.07,14246.94,804.8,641.0,6.0,653.0
149.472,16.15,14262.84,628.0,1.0,74.0,1076.0
250.42,23.73,14247.77,1073.4,1079.0,68.0,1199.0
170.776,28.414,14344.9,729.0,352.0,67.0,783.0
107.39,29.312,14539.81,462.4,470.0,68.0,39.0
52.798,16.296,14559.91,226.8,0.0,67.0,166.0
27.456,13.476,14450.33,122.2,0.0,67.0,38.0
34.02,15.886,14350.33,152.4,0.0,66.0,161.0
26.45,12.896,14346.79,118.8,0.0,66.0,38.0
26.0,12.388,14389.91,114.8,0.0,66.0,38.0
33.74,15.962,14388.28,152.6,0.0,66.0,160.0
61.706,12.898,14403.29,262.0,0.0,66.0,623.0
102.92,17.006,14434.64,434.0,0.0,66.0,865.0
122.08,11.25,14380.85,509.2,0.0,65.0,1094.0
97.838,12.356,14460.48,404.4,0.0,66.0,1229.0
90.756,11.14,14489.17,376.8,0.0,66.0,1110.0
36.354,9.988,14595.27,158.8,0.0,66.0,242.0
37.384,12.25,14371.13,168.4,0.0,65.0,158.0
32.694,6.58,14301.16,141.8,0.0,65.0,38.0
36.1,9.158,14298.36,163.0,0.0,66.0,38.0
66.298,13.294,14265.98,291.4,0.0,545.0,160.0
27.214,10.304,14377.89,125.6,0.0,67.0,38.0
43.306,8.316,14405.36,186.2,0.0,55.0,354.0
48.86,5.364,14393.82,204.6,0.0,1.0,446.0
89.324,12.226,14299.47,383.0,0.0,556.0,37.0
179.596,6.044,14212.33,769.4,0.0,1605.0,115.0
117.388,5.264,14422.57,487.8,12.0,13.0,802.0
187.46,8.434,14314.61,790.6,477.0,1061.0,744.0
60.592,12.298,14604.85,260.8,518.0,106.0,39.0
33.258,13.428,14524.43,147.2,0.0,79.0,167.0
23.556,4.398,14514.54,99.8,0.0,20.0,39.0
28.974,5.408,14417.78,125.4,0.0,9.0,162.0
20.396,4.544,14423.61,88.2,0.0,10.0,38.0
19.968,4.684,14413.66,87.2,0.0,9.0,38.0
27.482,5.61,14365.68,118.2,0.0,8.0,160.0
19.514,4.154,14413.21,84.4,0.0,0.0,38.0
120.606,6.216,14293.18,506.4,0.0,66.0,1107.0
134.144,8.652,14278.05,565.8,0.0,69.0,1169.0
93.616,6.24,14326.05,391.0,0.0,155.0,1085.0
106.14,8.966,14362.65,446.6,0.0,0.0,1214.0
105.868,7.704,14327.09,478.6,0.0,0.0,898.0
77.302,8.376,14331.46,332.4,177.0,0.0,597.0
94.152,6.26,14346.62,392.8,0.0,17.0,1171.0
26.728,8.734,14412.73,117.4,0.0,73.0,48.0
28.572,8.04,14455.83,127.4,0.0,68.0,39.0
35.132,11.884,14518.35,159.0,0.0,56.0,162.0
24.336,5.228,14562.77,105.2,0.0,0.0,39.0
23.262,2.79,14566.91,97.6,0.0,0.0,39.0
192.226,17.312,14268.22,838.4,921.0,0.0,724.0
84.918,7.588,14293.68,359.2,6.0,0.0,38.0
128.57,5.426,14392.71,534.0,0.0,62.0,765.0
67.186,7.626,14446.52,280.8,0.0,69.0,97.0
69.282,7.304,14686.33,285.0,0.0,58.0,106.0
27.108,3.836,14590.38,115.2,0.0,0.0,39.0
21.374,3.014,14507.36,91.4,0.0,0.0,39.0
27.214,6.266,14530.75,115.4,0.0,0.0,161.0
19.074,5.116,14529.29,78.2,0.0,0.0,39.0
27.704,8.05,14514.38,120.4,0.0,75.0,115.0
54.374,7.618,14453.67,228.4,0.0,69.0,567.0
26.372,5.928,14517.29,109.4,0.0,3.0,160.0
112.268,5.054,14436.2,469.0,0.0,0.0,710.0
165.358,6.288,14329.22,689.4,0.0,0.0,1219.0
128.31,3.016,14311.35,537.4,495.0,13.0,1083.0
120.348,7.41,14319.8,504.6,570.0,73.0,1085.0
97.02,7.518,14188.42,410.2,1.0,35.0,1196.0
90.562,4.902,14337.87,376.2,0.0,0.0,1088.0
95.45,4.638,14400.2,398.8,0.0,0.0,1097.0
93.69,6.372,14518.55,384.0,14.0,8.0,1236.0
116.712,8.826,14577.69,480.2,407.0,74.0,1123.0
122.962,9.052,14615.98,505.4,501.0,69.0,1129.0
88.282,5.162,14489.7,363.2,0.0,28.0,1111.0
81.802,5.132,14500.33,338.4,0.0,0.0,1053.0
69.638,19.272,14367.59,300.2,0.0,0.0,38.0
159.932,8.11,14282.66,672.0,0.0,0.0,1072.0
111.706,4.312,14250.53,467.8,0.0,53.0,183.0
162.296,19.156,14394.1,678.2,0.0,69.0,707.0
58.212,7.938,14717.63,242.4,0.0,42.0,342.0
21.692,4.456,14659.01,96.6,0.0,0.0,40.0
29.428,5.988,14548.07,128.2,0.0,0.0,162.0
20.844,4.436,14553.83,93.0,0.0,0.0,39.0
22.266,6.05,14430.2,97.4,0.0,44.0,39.0
23.046,7.334,14389.31,101.2,0.0,70.0,38.0
25.408,6.822,14391.97,110.8,0.0,32.0,113.0
31.884,5.406,14540.06,136.4,0.0,0.0,241.0
123.532,3.16,14491.42,510.4,0.0,0.0,1111.0
155.39,8.274,14404.17,648.2,0.0,112.0,1220.0
134.684,14.332,14274.2,570.0,0.0,520.0,1078.0
167.514,15.944,14262.17,710.0,0.0,1279.0,1076.0
94.476,10.492,14397.79,392.8,0.0,92.0,1096.0
30.796,7.152,14470.89,131.8,0.0,9.0,200.0
88.486,7.78,14462.55,366.8,0.0,9.0,847.0
79.878,9.854,14518.95,333.2,489.0,10.0,307.0
93.512,16.358,14515.94,395.4,43.0,56.0,815.0
70.678,11.604,14514.65,298.0,0.0,69.0,745.0
25.926,5.312,14566.19,110.4,0.0,24.0,68.0
26.756,3.902,14492.53,115.4,0.0,0.0,39.0
180.752,12.6,14261.97,791.4,980.0,0.0,677.0
230.976,16.598,14258.06,979.2,72.0,42.0,1198.0
187.092,14.158,14384.07,780.2,19.0,69.0,1095.0
